event_id,customer_id,event_time,event_name,channel,device,session_id
E4870,C100331,2024-09-15 18:10:00,kyc_submit,campaign,Android,SC100331-1623
E1788,C100120,2024-09-15 18:34:00,savings_deposit,paid,Web,SC100120-596
E5698,C100392,2024-09-15 23:46:00,app_open,organic,iOS,SC100392-1899
E2645,C100183,2024-09-16 04:27:00,app_open,campaign,iOS,SC100183-881
E5664,C100390,2024-09-16 04:38:00,savings_deposit,paid,Android,SC100390-1888
E4594,C100315,2024-09-16 06:41:00,app_open,organic,iOS,SC100315-1531
E399,C100028,2024-09-16 09:43:00,signup,organic,Android,SC100028-133
E5299,C100364,2024-09-16 11:20:00,app_open,referral,iOS,SC100364-1766
E3098,C100215,2024-09-16 11:45:00,signup,organic,Android,SC100215-1032
E2607,C100180,2024-09-16 13:06:00,savings_deposit,paid,Android,SC100180-869
E5779,C100399,2024-09-16 13:52:00,signup,referral,Android,SC100399-1926
E59,C100003,2024-09-16 15:22:00,signup,organic,iOS,SC100003-19
E845,C100061,2024-09-16 17:50:00,app_open,paid,Android,SC100061-281
E3840,C100265,2024-09-16 18:48:00,transfer,organic,iOS,SC100265-1280
E1059,C100073,2024-09-16 20:12:00,app_open,campaign,Android,SC100073-353
E5641,C100389,2024-09-16 21:22:00,activate,referral,Android,SC100389-1880
E5747,C100396,2024-09-16 21:34:00,app_open,paid,iOS,SC100396-1915
E5108,C100350,2024-09-16 21:42:00,app_open,paid,iOS,SC100350-1702
E4983,C100339,2024-09-16 23:32:00,app_open,paid,iOS,SC100339-1661
E1298,C100089,2024-09-16 23:37:00,app_open,organic,iOS,SC100089-432
E4499,C100309,2024-09-17 00:08:00,savings_deposit,paid,Android,SC100309-1499
E1729,C100117,2024-09-17 01:39:00,kyc_approved,organic,iOS,SC100117-576
E3699,C100254,2024-09-17 04:48:00,kyc_approved,campaign,iOS,SC100254-1233
E1509,C100103,2024-09-17 08:22:00,app_open,paid,iOS,SC100103-503
E3544,C100244,2024-09-17 12:20:00,transfer,referral,Android,SC100244-1181
E1710,C100116,2024-09-17 17:23:00,app_open,paid,iOS,SC100116-570
E3529,C100243,2024-09-17 18:05:00,signup,paid,Android,SC100243-1176
E783,C100057,2024-09-17 18:54:00,signup,referral,iOS,SC100057-261
E2784,C100193,2024-09-17 19:54:00,pay,paid,iOS,SC100193-928
E2681,C100185,2024-09-17 20:17:00,app_open,organic,iOS,SC100185-893
E362,C100025,2024-09-17 21:32:00,kyc_approved,paid,iOS,SC100025-120
E825,C100060,2024-09-17 21:43:00,signup,referral,iOS,SC100060-275
E992,C100069,2024-09-17 23:15:00,kyc_submit,organic,Android,SC100069-330
E5856,C100403,2024-09-18 00:59:00,savings_deposit,paid,iOS,SC100403-1952
E1754,C100118,2024-09-18 01:51:00,transfer,organic,iOS,SC100118-584
E2646,C100183,2024-09-18 02:08:00,app_open,campaign,Android,SC100183-882
E2734,C100190,2024-09-18 02:18:00,signup,referral,iOS,SC100190-911
E5099,C100349,2024-09-18 03:00:00,kyc_approved,organic,Android,SC100349-1699
E3402,C100236,2024-09-18 10:28:00,kyc_submit,organic,Android,SC100236-1134
E1406,C100096,2024-09-18 13:33:00,app_open,organic,iOS,SC100096-468
E1776,C100119,2024-09-18 13:36:00,activate,organic,iOS,SC100119-592
E1730,C100117,2024-09-18 15:35:00,pay,organic,iOS,SC100117-576
E2254,C100154,2024-09-18 20:32:00,kyc_submit,organic,iOS,SC100154-751
E2214,C100151,2024-09-18 20:38:00,signup,paid,Android,SC100151-738
E3875,C100268,2024-09-19 02:12:00,bill_pay,referral,Web,SC100268-1291
E4245,C100291,2024-09-19 06:07:00,transfer,organic,iOS,SC100291-1415
E773,C100056,2024-09-19 07:36:00,kyc_submit,paid,Android,SC100056-257
E5489,C100378,2024-09-19 08:50:00,kyc_approved,organic,iOS,SC100378-1829
E551,C100040,2024-09-19 09:16:00,app_open,organic,iOS,SC100040-183
E4427,C100302,2024-09-19 09:56:00,app_open,referral,iOS,SC100302-1475
E5876,C100404,2024-09-19 13:02:00,kyc_approved,organic,iOS,SC100404-1958
E5534,C100381,2024-09-19 13:18:00,signup,referral,Android,SC100381-1844
E5765,C100398,2024-09-19 14:30:00,kyc_approved,organic,Android,SC100398-1921
E3700,C100254,2024-09-19 16:50:00,app_open,campaign,Android,SC100254-1233
E6362,C100436,2024-09-19 16:55:00,app_open,organic,iOS,SC100436-2120
E595,C100043,2024-09-19 21:16:00,savings_deposit,paid,iOS,SC100043-198
E1299,C100089,2024-09-19 21:47:00,app_open,organic,iOS,SC100089-433
E1186,C100082,2024-09-20 05:28:00,app_open,organic,iOS,SC100082-395
E1258,C100087,2024-09-20 08:27:00,app_open,referral,iOS,SC100087-419
E5259,C100362,2024-09-20 09:30:00,kyc_approved,organic,Android,SC100362-1753
E5356,C100367,2024-09-20 13:47:00,kyc_submit,paid,Android,SC100367-1785
E919,C100065,2024-09-20 13:53:00,app_open,paid,Android,SC100065-306
E6105,C100420,2024-09-20 14:13:00,topup,organic,Android,SC100420-2035
E6333,C100434,2024-09-20 16:09:00,app_open,paid,Web,SC100434-2111
E2006,C100137,2024-09-20 18:26:00,signup,campaign,Android,SC100137-668
E3933,C100273,2024-09-20 19:47:00,app_open,organic,iOS,SC100273-1311
E3934,C100273,2024-09-20 22:03:00,signup,organic,Android,SC100273-1311
E1989,C100136,2024-09-21 01:45:00,app_open,referral,Android,SC100136-663
E5318,C100365,2024-09-21 03:36:00,app_open,organic,Android,SC100365-1772
E5516,C100380,2024-09-21 06:49:00,activate,referral,iOS,SC100380-1838
E148,C100010,2024-09-21 08:51:00,bill_pay,paid,iOS,SC100010-49
E4799,C100327,2024-09-21 09:35:00,topup,organic,iOS,SC100327-1599
E3553,C100245,2024-09-21 15:01:00,signup,organic,Android,SC100245-1184
E252,C100018,2024-09-21 17:09:00,app_open,paid,Android,SC100018-84
E5541,C100382,2024-09-21 20:28:00,app_open,organic,iOS,SC100382-1847
E5368,C100368,2024-09-21 22:56:00,signup,paid,Android,SC100368-1789
E5100,C100349,2024-09-21 23:23:00,savings_deposit,organic,Android,SC100349-1700
E4991,C100340,2024-09-22 03:21:00,savings_deposit,organic,Android,SC100340-1663
E1946,C100132,2024-09-22 09:57:00,topup,paid,Android,SC100132-648
E4564,C100313,2024-09-22 15:38:00,kyc_submit,organic,Web,SC100313-1521
E2123,C100145,2024-09-22 21:43:00,app_open,campaign,Android,SC100145-707
E5628,C100388,2024-09-22 21:51:00,app_open,referral,Android,SC100388-1876
E1690,C100115,2024-09-23 00:17:00,pay,referral,Android,SC100115-563
E2158,C100148,2024-09-23 03:10:00,signup,paid,Android,SC100148-719
E3905,C100270,2024-09-23 06:23:00,activate,organic,Android,SC100270-1301
E11,C100000,2024-09-23 06:24:00,signup,organic,Android,SC100000-3
E4172,C100287,2024-09-23 07:43:00,card_activate,organic,iOS,SC100287-1390
E4143,C100285,2024-09-23 08:15:00,app_open,organic,Android,SC100285-1381
E1207,C100083,2024-09-23 08:24:00,app_open,paid,Android,SC100083-402
E1632,C100112,2024-09-23 08:30:00,app_open,referral,iOS,SC100112-544
E5579,C100384,2024-09-23 11:08:00,signup,campaign,iOS,SC100384-1859
E2837,C100196,2024-09-23 11:15:00,savings_deposit,organic,iOS,SC100196-945
E5981,C100411,2024-09-23 13:57:00,signup,organic,iOS,SC100411-1993
E5665,C100390,2024-09-23 16:07:00,signup,paid,Android,SC100390-1888
E202,C100015,2024-09-23 16:17:00,app_open,campaign,Android,SC100015-67
E3894,C100269,2024-09-24 00:25:00,kyc_approved,organic,iOS,SC100269-1298
E2104,C100144,2024-09-24 01:57:00,kyc_submit,organic,Android,SC100144-701
E5174,C100355,2024-09-24 05:33:00,app_open,referral,Android,SC100355-1724
E5563,C100383,2024-09-24 11:26:00,kyc_approved,organic,iOS,SC100383-1854
E4565,C100313,2024-09-24 11:29:00,transfer,organic,Android,SC100313-1521
E2838,C100196,2024-09-24 13:35:00,pay,organic,iOS,SC100196-946
E5242,C100360,2024-09-24 15:30:00,topup,campaign,iOS,SC100360-1747
E2712,C100188,2024-09-24 16:36:00,app_open,organic,Android,SC100188-904
E5187,C100356,2024-09-24 17:33:00,pay,organic,Android,SC100356-1729
E4789,C100326,2024-09-24 20:15:00,kyc_approved,organic,Android,SC100326-1596
E1789,C100120,2024-09-24 23:47:00,transfer,paid,Android,SC100120-596
E3488,C100241,2024-09-25 02:03:00,signup,organic,Android,SC100241-1162
E6334,C100434,2024-09-25 02:12:00,signup,paid,Android,SC100434-2111
E5260,C100362,2024-09-25 03:36:00,signup,organic,Android,SC100362-1753
E3403,C100236,2024-09-25 03:54:00,topup,organic,Android,SC100236-1134
E1633,C100112,2024-09-25 05:39:00,app_open,referral,iOS,SC100112-544
E5857,C100403,2024-09-25 06:33:00,activate,paid,iOS,SC100403-1952
E5858,C100403,2024-09-25 07:12:00,card_activate,paid,iOS,SC100403-1952
E3960,C100274,2024-09-25 09:20:00,signup,organic,iOS,SC100274-1320
E4516,C100310,2024-09-25 10:05:00,transfer,paid,iOS,SC100310-1505
E2629,C100182,2024-09-25 14:23:00,signup,paid,Android,SC100182-876
E6230,C100428,2024-09-25 17:33:00,kyc_submit,paid,iOS,SC100428-2076
E1731,C100117,2024-09-25 19:11:00,pay,organic,Android,SC100117-577
E2178,C100149,2024-09-25 21:08:00,topup,organic,Web,SC100149-726
E5175,C100355,2024-09-25 21:26:00,app_open,referral,Android,SC100355-1725
E3920,C100271,2024-09-25 22:11:00,app_open,paid,Web,SC100271-1306
E1101,C100077,2024-09-26 00:18:00,topup,organic,iOS,SC100077-367
E4992,C100340,2024-09-26 00:57:00,activate,organic,iOS,SC100340-1664
E2159,C100148,2024-09-26 03:13:00,app_open,paid,Android,SC100148-719
E6034,C100415,2024-09-26 03:33:00,savings_deposit,organic,Android,SC100415-2011
E5391,C100370,2024-09-26 03:45:00,signup,organic,Android,SC100370-1797
E4800,C100327,2024-09-26 03:46:00,app_open,organic,iOS,SC100327-1600
E5834,C100402,2024-09-26 04:07:00,savings_deposit,paid,iOS,SC100402-1944
E2179,C100149,2024-09-26 05:19:00,kyc_approved,organic,iOS,SC100149-726
E2453,C100169,2024-09-26 06:27:00,savings_deposit,referral,iOS,SC100169-817
E2682,C100185,2024-09-26 07:09:00,signup,organic,Android,SC100185-894
E673,C100049,2024-09-26 08:21:00,signup,referral,iOS,SC100049-224
E5805,C100400,2024-09-26 11:11:00,app_open,organic,Android,SC100400-1935
E4970,C100338,2024-09-26 12:59:00,activate,paid,Android,SC100338-1656
E4095,C100282,2024-09-26 13:18:00,kyc_submit,organic,iOS,SC100282-1365
E2255,C100154,2024-09-26 13:54:00,savings_deposit,organic,iOS,SC100154-751
E4133,C100284,2024-09-26 15:16:00,signup,paid,iOS,SC100284-1377
E6518,C100448,2024-09-26 16:37:00,signup,organic,Android,SC100448-2172
E2434,C100168,2024-09-26 18:52:00,app_open,organic,Android,SC100168-811
E1590,C100110,2024-09-26 19:54:00,kyc_approved,organic,Android,SC100110-530
E6012,C100413,2024-09-26 19:57:00,activate,paid,iOS,SC100413-2004
E6476,C100445,2024-09-26 20:16:00,app_open,campaign,iOS,SC100445-2158
E4752,C100324,2024-09-26 21:05:00,kyc_submit,organic,iOS,SC100324-1584
E1556,C100107,2024-09-26 21:10:00,app_open,referral,iOS,SC100107-518
E4350,C100297,2024-09-26 22:21:00,kyc_approved,referral,Android,SC100297-1450
E323,C100023,2024-09-26 22:34:00,kyc_submit,paid,Android,SC100023-107
E4971,C100338,2024-09-26 23:47:00,topup,paid,iOS,SC100338-1657
E1476,C100101,2024-09-27 01:36:00,kyc_submit,organic,Android,SC100101-492
E1872,C100127,2024-09-27 02:54:00,kyc_approved,organic,iOS,SC100127-624
E1521,C100104,2024-09-27 03:33:00,pay,organic,Android,SC100104-507
E4154,C100286,2024-09-27 04:40:00,app_open,organic,iOS,SC100286-1384
E4023,C100278,2024-09-27 06:43:00,app_open,paid,iOS,SC100278-1341
E4668,C100319,2024-09-27 07:36:00,signup,referral,iOS,SC100319-1556
E300,C100022,2024-09-27 09:04:00,savings_deposit,organic,iOS,SC100022-100
E1691,C100115,2024-09-27 10:43:00,bill_pay,referral,Android,SC100115-563
E4428,C100302,2024-09-27 11:34:00,app_open,referral,iOS,SC100302-1476
E3099,C100215,2024-09-27 12:45:00,app_open,organic,iOS,SC100215-1033
E4993,C100340,2024-09-27 13:26:00,pay,organic,iOS,SC100340-1664
E2660,C100184,2024-09-27 14:42:00,bill_pay,organic,iOS,SC100184-886
E4547,C100312,2024-09-27 18:27:00,app_open,campaign,Android,SC100312-1515
E6075,C100418,2024-09-27 23:59:00,card_activate,campaign,Android,SC100418-2025
E5642,C100389,2024-09-28 00:21:00,topup,referral,iOS,SC100389-1880
E6552,C100450,2024-09-28 01:27:00,savings_deposit,referral,Web,SC100450-2184
E6477,C100445,2024-09-28 02:04:00,signup,campaign,Android,SC100445-2159
E2515,C100174,2024-09-28 03:12:00,kyc_submit,paid,Android,SC100174-838
E4994,C100340,2024-09-28 04:04:00,topup,organic,Android,SC100340-1664
E3232,C100224,2024-09-28 05:24:00,app_open,organic,Android,SC100224-1077
E4729,C100323,2024-09-28 06:44:00,signup,paid,Android,SC100323-1576
E429,C100030,2024-09-28 08:21:00,signup,paid,Web,SC100030-143
E363,C100025,2024-09-28 09:31:00,kyc_submit,paid,iOS,SC100025-121
E2753,C100191,2024-09-28 13:00:00,app_open,organic,Android,SC100191-917
E4301,C100294,2024-09-28 14:09:00,kyc_submit,paid,iOS,SC100294-1433
E3876,C100268,2024-09-28 15:33:00,activate,referral,iOS,SC100268-1292
E6442,C100442,2024-09-28 20:24:00,kyc_submit,organic,Android,SC100442-2147
E1533,C100105,2024-09-28 20:38:00,signup,organic,iOS,SC100105-511
E5963,C100410,2024-09-28 21:04:00,signup,organic,Android,SC100410-1987
E4467,C100305,2024-09-28 21:46:00,transfer,campaign,iOS,SC100305-1489
E5300,C100364,2024-09-29 01:25:00,kyc_approved,referral,iOS,SC100364-1766
E2228,C100152,2024-09-29 03:24:00,signup,paid,iOS,SC100152-742
E5643,C100389,2024-09-29 05:27:00,savings_deposit,referral,iOS,SC100389-1881
E218,C100016,2024-09-29 06:41:00,app_open,organic,Android,SC100016-72
E4772,C100325,2024-09-29 06:51:00,pay,referral,iOS,SC100325-1590
E1591,C100110,2024-09-29 07:11:00,app_open,organic,iOS,SC100110-530
E3100,C100215,2024-09-29 09:47:00,app_open,organic,Android,SC100215-1033
E6035,C100415,2024-09-29 10:14:00,app_open,organic,iOS,SC100415-2011
E3009,C100208,2024-09-29 12:01:00,bill_pay,organic,iOS,SC100208-1003
E3136,C100217,2024-09-29 12:55:00,transfer,paid,iOS,SC100217-1045
E77,C100005,2024-09-29 13:00:00,signup,referral,Android,SC100005-25
E5859,C100403,2024-09-29 13:01:00,app_open,paid,iOS,SC100403-1953
E846,C100061,2024-09-29 13:10:00,signup,paid,Android,SC100061-282
E1755,C100118,2024-09-29 13:48:00,activate,organic,Android,SC100118-585
E6586,C100453,2024-09-29 14:48:00,app_open,paid,Android,SC100453-2195
E5188,C100356,2024-09-29 21:44:00,savings_deposit,organic,iOS,SC100356-1729
E4948,C100337,2024-09-29 23:55:00,bill_pay,referral,Android,SC100337-1649
E3977,C100275,2024-09-30 00:41:00,kyc_approved,paid,iOS,SC100275-1325
E3509,C100242,2024-09-30 02:18:00,signup,paid,Android,SC100242-1169
E2454,C100169,2024-09-30 02:59:00,activate,referral,Android,SC100169-818
E1385,C100094,2024-09-30 03:00:00,savings_deposit,paid,iOS,SC100094-461
E6553,C100450,2024-09-30 04:55:00,signup,referral,Android,SC100450-2184
E5128,C100352,2024-09-30 05:48:00,savings_deposit,paid,iOS,SC100352-1709
E717,C100052,2024-09-30 06:21:00,app_open,organic,iOS,SC100052-239
E5203,C100357,2024-09-30 09:59:00,kyc_approved,campaign,Android,SC100357-1734
E6047,C100416,2024-09-30 10:20:00,kyc_submit,organic,iOS,SC100416-2015
E6297,C100432,2024-09-30 11:57:00,kyc_approved,referral,Android,SC100432-2099
E5509,C100379,2024-09-30 12:04:00,kyc_approved,paid,iOS,SC100379-1836
E920,C100065,2024-09-30 13:31:00,app_open,paid,iOS,SC100065-306
E506,C100037,2024-09-30 13:43:00,activate,paid,iOS,SC100037-168
E3994,C100276,2024-09-30 14:34:00,app_open,referral,Android,SC100276-1331
E4039,C100279,2024-09-30 15:17:00,pay,paid,iOS,SC100279-1346
E485,C100035,2024-09-30 16:16:00,app_open,organic,Android,SC100035-161
E1882,C100128,2024-09-30 20:34:00,activate,organic,Android,SC100128-627
E3831,C100264,2024-09-30 21:13:00,app_open,organic,Android,SC100264-1277
E400,C100028,2024-10-01 02:39:00,kyc_submit,organic,Android,SC100028-133
E3841,C100265,2024-10-01 02:54:00,kyc_approved,organic,iOS,SC100265-1280
E156,C100011,2024-10-01 05:00:00,signup,paid,Android,SC100011-52
E5760,C100397,2024-10-01 05:22:00,kyc_approved,paid,Android,SC100397-1920
E4040,C100279,2024-10-01 06:29:00,signup,paid,Android,SC100279-1346
E921,C100065,2024-10-01 11:00:00,signup,paid,Android,SC100065-307
E3995,C100276,2024-10-01 12:05:00,signup,referral,Android,SC100276-1331
E2725,C100189,2024-10-01 15:19:00,app_open,organic,iOS,SC100189-908
E5392,C100370,2024-10-01 16:14:00,transfer,organic,iOS,SC100370-1797
E826,C100060,2024-10-01 16:34:00,kyc_submit,referral,iOS,SC100060-275
E552,C100040,2024-10-01 22:40:00,app_open,organic,iOS,SC100040-184
E2926,C100202,2024-10-02 04:09:00,signup,organic,Web,SC100202-975
E5994,C100412,2024-10-02 04:12:00,savings_deposit,paid,iOS,SC100412-1998
E5995,C100412,2024-10-02 04:32:00,kyc_approved,paid,Android,SC100412-1998
E2160,C100148,2024-10-02 04:33:00,app_open,paid,Android,SC100148-720
E2661,C100184,2024-10-02 05:10:00,card_activate,organic,iOS,SC100184-887
E4566,C100313,2024-10-02 06:04:00,savings_deposit,organic,Android,SC100313-1522
E4635,C100317,2024-10-02 10:22:00,app_open,organic,iOS,SC100317-1545
E1790,C100120,2024-10-02 10:58:00,kyc_approved,paid,Android,SC100120-596
E5806,C100400,2024-10-02 11:12:00,bill_pay,organic,iOS,SC100400-1935
E12,C100000,2024-10-02 14:24:00,signup,organic,Android,SC100000-4
E2693,C100186,2024-10-02 14:37:00,topup,referral,iOS,SC100186-897
E6298,C100432,2024-10-02 19:30:00,app_open,referral,Android,SC100432-2099
E2406,C100166,2024-10-02 19:59:00,kyc_approved,referral,Android,SC100166-802
E6478,C100445,2024-10-02 21:20:00,signup,campaign,iOS,SC100445-2159
E5220,C100358,2024-10-03 00:15:00,signup,paid,Android,SC100358-1740
E1285,C100088,2024-10-03 02:06:00,topup,organic,Web,SC100088-428
E5129,C100352,2024-10-03 02:31:00,savings_deposit,paid,iOS,SC100352-1709
E5685,C100391,2024-10-03 04:06:00,bill_pay,organic,iOS,SC100391-1895
E3616,C100249,2024-10-03 07:25:00,transfer,organic,iOS,SC100249-1205
E3510,C100242,2024-10-03 09:36:00,signup,paid,iOS,SC100242-1170
E4383,C100299,2024-10-03 10:50:00,transfer,organic,Android,SC100299-1461
E2927,C100202,2024-10-03 11:12:00,topup,organic,iOS,SC100202-975
E2839,C100196,2024-10-03 12:21:00,transfer,organic,Android,SC100196-946
E1549,C100106,2024-10-03 12:32:00,app_open,campaign,iOS,SC100106-516
E1457,C100100,2024-10-03 13:45:00,signup,paid,Web,SC100100-485
E2945,C100203,2024-10-03 14:27:00,pay,organic,iOS,SC100203-981
E5766,C100398,2024-10-03 16:21:00,kyc_submit,organic,iOS,SC100398-1922
E5780,C100399,2024-10-03 16:24:00,signup,referral,iOS,SC100399-1926
E6335,C100434,2024-10-03 21:38:00,app_open,paid,Android,SC100434-2111
E5471,C100377,2024-10-03 21:49:00,bill_pay,referral,iOS,SC100377-1823
E6632,C100456,2024-10-03 23:32:00,signup,organic,iOS,SC100456-2210
E4384,C100299,2024-10-03 23:45:00,kyc_approved,organic,Android,SC100299-1461
E2871,C100198,2024-10-04 02:18:00,app_open,organic,Android,SC100198-957
E203,C100015,2024-10-04 02:53:00,kyc_approved,campaign,iOS,SC100015-67
E3450,C100239,2024-10-04 03:56:00,topup,organic,Android,SC100239-1150
E3489,C100241,2024-10-04 05:13:00,app_open,organic,iOS,SC100241-1163
E5686,C100391,2024-10-04 07:03:00,transfer,organic,iOS,SC100391-1895
E4056,C100280,2024-10-04 09:01:00,bill_pay,organic,iOS,SC100280-1352
E463,C100032,2024-10-04 13:02:00,signup,paid,Android,SC100032-154
E5807,C100400,2024-10-04 14:52:00,pay,organic,Android,SC100400-1935
E718,C100052,2024-10-04 16:04:00,savings_deposit,organic,iOS,SC100052-239
E2147,C100147,2024-10-04 20:18:00,signup,organic,Android,SC100147-715
E5116,C100351,2024-10-04 21:28:00,app_open,paid,iOS,SC100351-1705
E2981,C100206,2024-10-05 00:29:00,topup,paid,iOS,SC100206-993
E4117,C100283,2024-10-05 04:35:00,signup,referral,Android,SC100283-1372
E4686,C100320,2024-10-05 06:48:00,bill_pay,organic,iOS,SC100320-1562
E5221,C100358,2024-10-05 07:28:00,signup,paid,Android,SC100358-1740
E660,C100048,2024-10-05 11:04:00,bill_pay,organic,iOS,SC100048-220
E3490,C100241,2024-10-05 12:31:00,signup,organic,iOS,SC100241-1163
E3935,C100273,2024-10-05 14:26:00,signup,organic,Android,SC100273-1311
E6363,C100436,2024-10-05 16:32:00,savings_deposit,organic,Android,SC100436-2121
E6299,C100432,2024-10-05 17:01:00,savings_deposit,referral,iOS,SC100432-2099
E2982,C100206,2024-10-05 17:14:00,signup,paid,iOS,SC100206-994
E5319,C100365,2024-10-05 18:13:00,app_open,organic,Android,SC100365-1773
E5018,C100342,2024-10-05 19:26:00,bill_pay,organic,Android,SC100342-1672
E364,C100025,2024-10-05 19:47:00,activate,paid,iOS,SC100025-121
E6456,C100444,2024-10-05 20:44:00,activate,organic,iOS,SC100444-2152
E1075,C100074,2024-10-05 21:19:00,transfer,organic,iOS,SC100074-358
E6713,C100463,2024-10-05 23:26:00,signup,referral,iOS,SC100463-2237
E1171,C100081,2024-10-06 00:53:00,kyc_approved,organic,Android,SC100081-390
E4820,C100328,2024-10-06 02:11:00,kyc_submit,paid,Android,SC100328-1606
E2180,C100149,2024-10-06 02:47:00,signup,organic,Android,SC100149-726
E5896,C100405,2024-10-06 02:54:00,topup,campaign,iOS,SC100405-1965
E268,C100019,2024-10-06 05:30:00,signup,organic,iOS,SC100019-89
E5407,C100371,2024-10-06 06:49:00,app_open,referral,iOS,SC100371-1802
E1692,C100115,2024-10-06 08:34:00,topup,referral,Android,SC100115-564
