txn_id,customer_id,txn_time,product,amount,fee,merchant_category,card_present,status,region,channel
T2745,C100297,2024-11-20 20:31:00,bill_pay,19.78,0.06,groceries,True,COMPLETED,HCMC,referral
T4599,C100488,2024-11-20 20:55:00,pay,39.88,0.2,fashion,True,COMPLETED,CanTho,organic
T3968,C100415,2024-11-21 09:29:00,transfer,29.15,0.06,other,False,COMPLETED,HCMC,organic
T3346,C100354,2024-11-21 11:09:00,pay,162.53,0.81,electronics,True,COMPLETED,HCMC,paid
T2971,C100312,2024-11-21 12:41:00,bill_pay,41.69,0.13,entertainment,False,COMPLETED,HCMC,campaign
T3915,C100408,2024-11-21 13:22:00,transfer,17.07,0.03,education,False,COMPLETED,HaiPhong,organic
T848,C100091,2024-11-21 15:34:00,pay,11.5,0.06,utilities,True,COMPLETED,Hanoi,paid
T3755,C100395,2024-11-21 19:10:00,savings,59.14,0.0,groceries,False,COMPLETED,Hanoi,organic
T2713,C100294,2024-11-21 19:49:00,transfer,43.34,0.09,groceries,False,COMPLETED,Hanoi,paid
T3671,C100388,2024-11-22 13:29:00,transfer,290.64,0.58,electronics,True,COMPLETED,HCMC,referral
T2941,C100310,2024-11-22 13:41:00,transfer,16.37,0.03,other,False,COMPLETED,HCMC,paid
T1742,C100200,2024-11-22 14:19:00,transfer,135.8,0.27,groceries,True,COMPLETED,CanTho,organic
T1313,C100144,2024-11-22 14:31:00,transfer,17.2,0.03,transport,True,COMPLETED,HCMC,organic
T2949,C100311,2024-11-22 15:22:00,savings,24.84,0.0,food_delivery,True,COMPLETED,CanTho,campaign
T4696,C100501,2024-11-22 15:40:00,transfer,45.78,0.09,entertainment,False,COMPLETED,HCMC,organic
T2946,C100311,2024-11-22 16:45:00,bill_pay,35.09,0.11,entertainment,True,COMPLETED,CanTho,campaign
T4307,C100452,2024-11-22 20:55:00,transfer,29.24,0.06,fashion,False,COMPLETED,Hanoi,organic
T2841,C100304,2024-11-23 09:59:00,savings,17.12,0.0,entertainment,False,COMPLETED,HCMC,organic
T732,C100077,2024-11-23 10:37:00,savings,27.97,0.0,entertainment,False,COMPLETED,HCMC,organic
T1024,C100117,2024-11-23 11:08:00,pay,26.58,0.13,fashion,False,COMPLETED,HCMC,organic
T1424,C100166,2024-11-23 12:29:00,pay,28.74,0.14,entertainment,False,COMPLETED,HCMC,referral
T908,C100096,2024-11-23 13:12:00,transfer,130.97,0.26,entertainment,False,COMPLETED,HCMC,organic
T2813,C100301,2024-11-23 13:43:00,topup,21.56,0.02,entertainment,False,COMPLETED,HCMC,organic
T3982,C100418,2024-11-23 14:26:00,pay,20.34,0.1,entertainment,True,COMPLETED,CanTho,campaign
T4556,C100484,2024-11-23 16:24:00,transfer,15.04,0.03,education,True,COMPLETED,HCMC,referral
T2339,C100263,2024-11-23 17:23:00,transfer,74.77,0.15,groceries,False,COMPLETED,HCMC,organic
T615,C100058,2024-11-23 18:31:00,topup,28.14,0.03,fashion,False,COMPLETED,Hanoi,referral
T333,C100037,2024-11-23 18:57:00,pay,72.64,0.36,utilities,False,COMPLETED,DaNang,paid
T1983,C100223,2024-11-23 18:59:00,savings,75.87,0.0,groceries,False,COMPLETED,HCMC,referral
T3339,C100354,2024-11-23 19:54:00,bill_pay,68.29,0.2,other,True,COMPLETED,HCMC,paid
T313,C100036,2024-11-23 20:24:00,pay,60.56,0.3,entertainment,True,COMPLETED,Hanoi,campaign
T1998,C100223,2024-11-24 11:50:00,transfer,56.5,0.11,transport,False,COMPLETED,HCMC,referral
T3652,C100386,2024-11-24 13:42:00,transfer,43.96,0.09,utilities,False,COMPLETED,HCMC,organic
T2547,C100277,2024-11-24 14:53:00,bill_pay,47.42,0.14,transport,True,COMPLETED,Hanoi,referral
T4371,C100460,2024-11-24 15:31:00,transfer,21.39,0.04,education,False,COMPLETED,HCMC,organic
T4084,C100425,2024-11-24 16:13:00,savings,22.19,0.0,electronics,False,COMPLETED,HCMC,organic
T1541,C100173,2024-11-24 17:43:00,savings,45.27,0.0,groceries,False,COMPLETED,HCMC,organic
T1596,C100179,2024-11-24 18:04:00,transfer,50.64,0.1,utilities,False,COMPLETED,HCMC,paid
T586,C100056,2024-11-24 20:09:00,pay,12.99,0.06,groceries,False,COMPLETED,DaNang,paid
T2734,C100295,2024-11-25 11:57:00,pay,57.05,0.29,groceries,True,COMPLETED,HCMC,paid
T1324,C100144,2024-11-25 12:17:00,transfer,54.32,0.11,utilities,True,COMPLETED,HCMC,organic
T171,C100024,2024-11-25 12:44:00,transfer,40.98,0.08,other,True,COMPLETED,HCMC,organic
T38,C100009,2024-11-25 14:17:00,savings,15.89,0.0,electronics,True,COMPLETED,Hanoi,organic
T2662,C100291,2024-11-25 15:46:00,transfer,9.66,0.02,utilities,False,FAILED,HCMC,organic
T2709,C100294,2024-11-25 17:19:00,savings,18.55,0.0,utilities,True,COMPLETED,Hanoi,paid
T589,C100056,2024-11-25 17:46:00,transfer,24.9,0.05,electronics,False,COMPLETED,DaNang,paid
T4965,C100531,2024-11-25 18:35:00,topup,111.88,0.11,utilities,False,COMPLETED,DaNang,organic
T4459,C100475,2024-11-25 20:55:00,pay,12.74,0.06,utilities,False,COMPLETED,HCMC,paid
T1695,C100194,2024-11-26 09:50:00,pay,23.83,0.12,health,True,COMPLETED,HCMC,referral
T4944,C100527,2024-11-26 12:02:00,pay,14.61,0.07,groceries,False,COMPLETED,HCMC,organic
T4671,C100497,2024-11-26 12:07:00,pay,47.66,0.24,transport,False,COMPLETED,HaiPhong,organic
T3987,C100418,2024-11-26 12:19:00,pay,29.64,0.15,utilities,False,COMPLETED,CanTho,campaign
T3934,C100413,2024-11-26 14:05:00,transfer,85.04,0.17,electronics,False,COMPLETED,HCMC,paid
T3498,C100367,2024-11-26 16:49:00,pay,12.65,0.06,transport,True,COMPLETED,HCMC,paid
T3554,C100374,2024-11-26 20:11:00,transfer,32.33,0.06,entertainment,False,COMPLETED,Hanoi,referral
T4132,C100429,2024-11-26 20:43:00,transfer,43.38,0.09,education,False,COMPLETED,HaiPhong,referral
T3164,C100334,2024-11-27 09:31:00,pay,42.98,0.21,food_delivery,False,COMPLETED,HCMC,organic
T2826,C100301,2024-11-27 09:50:00,savings,42.82,0.0,health,False,COMPLETED,HCMC,organic
T4870,C100523,2024-11-27 14:03:00,pay,26.27,0.13,fashion,False,COMPLETED,HCMC,referral
T2132,C100239,2024-11-27 14:06:00,pay,42.22,0.21,fashion,False,COMPLETED,HaiPhong,organic
T3083,C100329,2024-11-27 16:52:00,transfer,17.52,0.04,education,False,COMPLETED,HCMC,organic
T3001,C100313,2024-11-27 18:44:00,transfer,105.34,0.21,utilities,True,COMPLETED,DaNang,organic
T4694,C100501,2024-11-27 19:02:00,savings,27.91,0.0,transport,False,COMPLETED,HCMC,organic
T3287,C100348,2024-11-27 19:49:00,transfer,15.53,0.03,other,True,COMPLETED,HCMC,paid
T4846,C100520,2024-11-27 20:37:00,savings,19.81,0.0,fashion,False,COMPLETED,HCMC,organic
T3904,C100408,2024-11-28 09:02:00,savings,16.06,0.0,fashion,False,COMPLETED,HaiPhong,organic
T4629,C100495,2024-11-28 10:02:00,pay,26.19,0.13,food_delivery,True,COMPLETED,Hanoi,organic
T2059,C100236,2024-11-28 10:33:00,pay,7.92,0.04,health,True,COMPLETED,CanTho,organic
T2144,C100245,2024-11-28 11:43:00,pay,22.74,0.11,education,False,COMPLETED,HCMC,organic
T3089,C100330,2024-11-28 11:50:00,savings,59.34,0.0,other,True,COMPLETED,CanTho,paid
T230,C100029,2024-11-28 13:47:00,pay,85.75,0.43,groceries,True,COMPLETED,HaiPhong,organic
T3946,C100414,2024-11-28 14:14:00,pay,63.84,0.32,health,True,COMPLETED,HCMC,paid
T4948,C100530,2024-11-28 15:16:00,transfer,60.4,0.12,entertainment,False,COMPLETED,HCMC,paid
T4665,C100497,2024-11-28 15:51:00,bill_pay,22.11,0.07,electronics,True,COMPLETED,HaiPhong,organic
T4168,C100436,2024-11-28 16:09:00,topup,112.15,0.11,health,False,COMPLETED,HCMC,organic
T2591,C100280,2024-11-28 17:00:00,pay,15.75,0.08,education,False,COMPLETED,Hanoi,organic
T2142,C100245,2024-11-28 17:50:00,pay,20.0,0.1,entertainment,True,COMPLETED,HCMC,organic
T4706,C100501,2024-11-28 18:06:00,transfer,97.76,0.2,electronics,False,COMPLETED,HCMC,organic
T4505,C100479,2024-11-28 18:45:00,transfer,15.12,0.03,electronics,True,COMPLETED,HCMC,referral
T2471,C100271,2024-11-28 19:02:00,invest,14.16,0.01,electronics,False,COMPLETED,HCMC,paid
T4824,C100518,2024-11-28 20:05:00,transfer,9.05,0.02,utilities,False,COMPLETED,DaNang,organic
T4203,C100438,2024-11-29 09:47:00,savings,15.52,0.0,education,False,COMPLETED,HCMC,paid
T3868,C100405,2024-11-29 09:53:00,pay,75.96,0.38,fashion,False,COMPLETED,HCMC,campaign
T497,C100048,2024-11-29 10:18:00,savings,32.47,0.0,entertainment,False,COMPLETED,HCMC,organic
T2458,C100270,2024-11-29 11:11:00,bill_pay,47.82,0.14,utilities,False,COMPLETED,Hanoi,organic
T2442,C100269,2024-11-29 11:53:00,savings,14.43,0.0,other,False,COMPLETED,Hanoi,organic
T4288,C100451,2024-11-29 12:09:00,transfer,42.09,0.08,education,True,COMPLETED,Hanoi,organic
T4909,C100526,2024-11-29 12:29:00,pay,8.93,0.04,transport,False,COMPLETED,HCMC,paid
T2900,C100309,2024-11-29 12:42:00,pay,47.55,0.24,transport,False,COMPLETED,HCMC,paid
T4679,C100500,2024-11-29 12:52:00,bill_pay,8.84,0.03,food_delivery,False,COMPLETED,HCMC,campaign
T4760,C100512,2024-11-29 14:16:00,pay,53.72,0.27,groceries,False,COMPLETED,HCMC,campaign
T2502,C100272,2024-11-29 14:59:00,transfer,19.9,0.04,education,False,COMPLETED,Hanoi,referral
T3528,C100370,2024-11-29 15:22:00,pay,7.81,0.04,transport,True,COMPLETED,Hanoi,organic
T2613,C100286,2024-11-29 15:39:00,transfer,39.16,0.08,transport,False,COMPLETED,DaNang,organic
T1922,C100217,2024-11-29 16:09:00,transfer,52.13,0.1,electronics,False,COMPLETED,HCMC,paid
T2355,C100264,2024-11-29 16:46:00,pay,55.47,0.28,education,True,COMPLETED,HCMC,organic
T2407,C100267,2024-11-29 17:35:00,pay,28.63,0.14,education,True,COMPLETED,HCMC,organic
T2805,C100299,2024-11-29 17:38:00,transfer,49.08,0.1,food_delivery,False,COMPLETED,HCMC,organic
T1614,C100179,2024-11-29 18:31:00,pay,20.86,0.1,entertainment,True,COMPLETED,HCMC,paid
T372,C100039,2024-11-29 19:46:00,transfer,32.87,0.07,entertainment,True,COMPLETED,HCMC,referral
T2501,C100272,2024-11-29 19:59:00,pay,82.37,0.41,other,False,COMPLETED,Hanoi,referral
T2903,C100309,2024-11-29 20:19:00,transfer,43.19,0.09,health,False,COMPLETED,HCMC,paid
T955,C100107,2024-11-30 10:04:00,pay,67.93,0.34,food_delivery,True,COMPLETED,HCMC,referral
T1662,C100190,2024-11-30 13:29:00,bill_pay,35.93,0.11,groceries,True,COMPLETED,CanTho,referral
T550,C100053,2024-11-30 15:44:00,bill_pay,10.96,0.03,education,False,COMPLETED,Hanoi,paid
T3587,C100376,2024-11-30 16:39:00,pay,45.82,0.23,other,False,COMPLETED,HCMC,paid
T3408,C100360,2024-11-30 17:05:00,bill_pay,18.9,0.06,other,False,COMPLETED,HaiPhong,campaign
T1054,C100119,2024-11-30 18:08:00,pay,22.39,0.11,groceries,False,COMPLETED,CanTho,organic
T426,C100043,2024-11-30 19:12:00,transfer,56.26,0.11,utilities,True,COMPLETED,DaNang,paid
T878,C100094,2024-11-30 19:22:00,transfer,16.58,0.03,entertainment,False,FAILED,CanTho,paid
T4287,C100451,2024-11-30 19:31:00,transfer,11.88,0.02,food_delivery,False,COMPLETED,Hanoi,organic
T4868,C100520,2024-11-30 19:53:00,pay,77.94,0.39,fashion,False,COMPLETED,HCMC,organic
T3741,C100391,2024-11-30 20:08:00,savings,35.37,0.0,other,False,COMPLETED,HCMC,organic
T3312,C100352,2024-11-30 20:28:00,bill_pay,22.61,0.07,utilities,False,COMPLETED,CanTho,paid
T1593,C100179,2024-12-01 11:19:00,transfer,52.6,0.11,health,False,COMPLETED,HCMC,paid
T1699,C100195,2024-12-01 12:39:00,transfer,28.91,0.06,other,False,COMPLETED,Hanoi,referral
T2486,C100272,2024-12-01 12:53:00,pay,56.48,0.28,electronics,False,COMPLETED,Hanoi,referral
T2989,C100313,2024-12-01 12:55:00,transfer,14.1,0.03,utilities,True,COMPLETED,DaNang,organic
T902,C100096,2024-12-01 13:56:00,invest,58.29,0.03,health,True,COMPLETED,HCMC,organic
T4769,C100512,2024-12-01 15:51:00,transfer,43.58,0.09,groceries,False,COMPLETED,HCMC,campaign
T172,C100024,2024-12-01 16:47:00,pay,17.85,0.09,transport,False,COMPLETED,HCMC,organic
T3174,C100337,2024-12-01 17:18:00,pay,32.77,0.16,fashion,False,COMPLETED,CanTho,referral
T3619,C100383,2024-12-01 18:32:00,transfer,8.76,0.02,groceries,False,COMPLETED,CanTho,organic
T3510,C100367,2024-12-01 20:17:00,pay,7.03,0.04,education,False,COMPLETED,HCMC,paid
T2480,C100271,2024-12-01 20:36:00,transfer,72.16,0.14,fashion,False,COMPLETED,HCMC,paid
T1926,C100217,2024-12-02 10:30:00,pay,30.98,0.15,electronics,True,COMPLETED,HCMC,paid
T935,C100106,2024-12-02 12:19:00,savings,68.13,0.0,electronics,True,COMPLETED,CanTho,campaign
T3801,C100400,2024-12-02 12:31:00,savings,31.91,0.0,other,False,COMPLETED,Hanoi,organic
T1412,C100162,2024-12-02 12:40:00,pay,3.93,0.02,utilities,True,COMPLETED,HCMC,campaign
T3296,C100349,2024-12-02 13:40:00,bill_pay,55.53,0.17,transport,False,COMPLETED,HCMC,organic
T4974,C100533,2024-12-02 15:09:00,pay,71.03,0.36,groceries,False,COMPLETED,Hanoi,paid
T564,C100054,2024-12-02 15:37:00,invest,17.68,0.01,transport,False,COMPLETED,DaNang,paid
T4486,C100478,2024-12-02 18:29:00,pay,186.89,0.93,fashion,True,COMPLETED,HCMC,organic
T3301,C100349,2024-12-02 19:43:00,transfer,13.12,0.03,transport,True,COMPLETED,HCMC,organic
T4714,C100503,2024-12-02 19:45:00,pay,19.31,0.1,other,True,COMPLETED,Hanoi,organic
T885,C100094,2024-12-02 20:29:00,pay,13.04,0.07,utilities,True,COMPLETED,CanTho,paid
T4640,C100495,2024-12-03 10:38:00,pay,26.83,0.13,utilities,False,COMPLETED,Hanoi,organic
T3261,C100343,2024-12-03 11:35:00,pay,26.06,0.13,entertainment,True,COMPLETED,Hanoi,campaign
T3768,C100397,2024-12-03 14:39:00,invest,34.28,0.02,health,True,COMPLETED,HCMC,paid
T1001,C100115,2024-12-03 15:07:00,pay,15.33,0.08,groceries,True,COMPLETED,HCMC,referral
T4379,C100460,2024-12-03 15:46:00,savings,47.62,0.0,groceries,True,COMPLETED,HCMC,organic
T3839,C100403,2024-12-03 16:03:00,pay,33.21,0.17,education,False,COMPLETED,HCMC,paid
T349,C100038,2024-12-03 16:21:00,bill_pay,13.1,0.04,transport,True,COMPLETED,HCMC,organic
T4332,C100453,2024-12-03 18:57:00,pay,65.87,0.33,other,False,COMPLETED,Hanoi,paid
T414,C100043,2024-12-03 20:30:00,pay,10.29,0.05,food_delivery,True,COMPLETED,DaNang,paid
T1605,C100179,2024-12-03 20:32:00,pay,52.88,0.26,electronics,True,COMPLETED,HCMC,paid
T4125,C100429,2024-12-04 09:31:00,invest,36.89,0.02,groceries,True,COMPLETED,HaiPhong,referral
T4069,C100424,2024-12-04 09:57:00,pay,29.67,0.15,electronics,False,COMPLETED,HaiPhong,organic
T1987,C100223,2024-12-04 12:12:00,transfer,25.32,0.05,education,False,COMPLETED,HCMC,referral
T4516,C100481,2024-12-04 16:10:00,transfer,13.08,0.03,fashion,False,COMPLETED,Hanoi,organic
T1985,C100223,2024-12-04 19:19:00,transfer,9.63,0.02,education,True,COMPLETED,HCMC,referral
T3542,C100372,2024-12-05 09:07:00,pay,251.69,1.26,transport,False,COMPLETED,HCMC,referral
T3485,C100366,2024-12-05 10:42:00,pay,44.62,0.22,other,True,COMPLETED,Hanoi,organic
T4537,C100484,2024-12-05 11:08:00,savings,122.33,0.0,food_delivery,False,COMPLETED,HCMC,referral
T4200,C100438,2024-12-05 13:01:00,transfer,80.51,0.16,groceries,True,COMPLETED,HCMC,paid
T196,C100025,2024-12-05 14:44:00,savings,12.95,0.0,food_delivery,False,COMPLETED,CanTho,paid
T16,C100003,2024-12-05 15:08:00,bill_pay,45.51,0.14,groceries,True,COMPLETED,Hanoi,organic
T3655,C100386,2024-12-05 15:24:00,pay,46.03,0.23,health,False,COMPLETED,HCMC,organic
T2566,C100278,2024-12-05 15:28:00,pay,72.44,0.36,fashion,True,COMPLETED,HCMC,paid
T4943,C100527,2024-12-05 16:48:00,savings,17.37,0.0,other,False,COMPLETED,HCMC,organic
T3306,C100351,2024-12-05 16:58:00,topup,162.76,0.16,fashion,False,COMPLETED,CanTho,paid
T1884,C100209,2024-12-06 10:01:00,pay,25.67,0.13,other,False,COMPLETED,CanTho,organic
T3439,C100363,2024-12-06 11:37:00,savings,149.71,0.0,food_delivery,True,COMPLETED,HCMC,paid
T4809,C100517,2024-12-06 12:01:00,pay,16.7,0.08,transport,False,COMPLETED,Hanoi,organic
T4064,C100424,2024-12-06 12:56:00,transfer,7.83,0.02,entertainment,False,COMPLETED,HaiPhong,organic
T4294,C100451,2024-12-06 14:32:00,pay,8.52,0.04,entertainment,False,COMPLETED,Hanoi,organic
T2523,C100275,2024-12-06 16:55:00,bill_pay,29.77,0.09,fashion,False,COMPLETED,Hanoi,paid
T1037,C100118,2024-12-06 17:40:00,topup,55.93,0.06,other,False,COMPLETED,Hanoi,organic
T4682,C100500,2024-12-06 18:25:00,invest,14.88,0.01,education,False,COMPLETED,HCMC,campaign
T3500,C100367,2024-12-06 20:59:00,transfer,39.45,0.08,entertainment,False,COMPLETED,HCMC,paid
T3126,C100331,2024-12-07 09:44:00,transfer,63.11,0.13,utilities,True,COMPLETED,Hanoi,campaign
T3197,C100338,2024-12-07 10:10:00,savings,7.25,0.0,fashion,False,COMPLETED,HCMC,paid
T4985,C100533,2024-12-07 10:32:00,transfer,55.85,0.11,education,True,COMPLETED,Hanoi,paid
T3715,C100390,2024-12-07 11:33:00,pay,61.52,0.31,utilities,False,COMPLETED,HCMC,paid
T5079,C100544,2024-12-07 12:17:00,transfer,13.5,0.03,health,True,COMPLETED,DaNang,referral
T2907,C100309,2024-12-07 12:44:00,pay,51.4,0.26,entertainment,False,COMPLETED,HCMC,paid
T243,C100031,2024-12-07 13:28:00,transfer,44.38,0.09,health,True,COMPLETED,HCMC,referral
T5172,C100551,2024-12-07 13:37:00,bill_pay,23.16,0.07,education,True,COMPLETED,Hanoi,paid
T627,C100059,2024-12-07 14:11:00,transfer,89.27,0.18,food_delivery,False,COMPLETED,Hanoi,organic
T2536,C100275,2024-12-07 18:03:00,pay,10.62,0.05,fashion,False,COMPLETED,Hanoi,paid
T4428,C100467,2024-12-07 18:16:00,bill_pay,26.03,0.08,education,True,COMPLETED,Hanoi,organic
T3088,C100330,2024-12-07 18:21:00,transfer,12.12,0.02,health,False,COMPLETED,CanTho,paid
T1702,C100195,2024-12-07 18:37:00,bill_pay,22.01,0.07,entertainment,False,COMPLETED,Hanoi,referral
T94,C100017,2024-12-07 19:28:00,pay,3.23,0.02,food_delivery,False,COMPLETED,HCMC,organic
T4240,C100440,2024-12-07 19:34:00,bill_pay,53.93,0.16,food_delivery,False,COMPLETED,CanTho,campaign
T4152,C100435,2024-12-07 19:45:00,transfer,10.95,0.02,transport,False,COMPLETED,Hanoi,paid
T4425,C100467,2024-12-08 09:00:00,invest,19.51,0.01,fashion,True,COMPLETED,Hanoi,organic
T3979,C100415,2024-12-08 09:08:00,transfer,20.45,0.04,entertainment,True,COMPLETED,HCMC,organic
T5152,C100550,2024-12-08 10:18:00,transfer,9.68,0.02,fashion,True,COMPLETED,HCMC,paid
T3541,C100372,2024-12-08 10:25:00,invest,51.21,0.03,utilities,False,COMPLETED,HCMC,referral
T3480,C100366,2024-12-08 10:41:00,transfer,83.42,0.17,transport,False,COMPLETED,Hanoi,organic
T4497,C100478,2024-12-08 11:16:00,pay,62.94,0.31,entertainment,False,COMPLETED,HCMC,organic
T2579,C100279,2024-12-08 11:46:00,savings,7.63,0.0,electronics,False,COMPLETED,Hanoi,paid
T4151,C100435,2024-12-08 13:28:00,pay,23.71,0.12,groceries,False,COMPLETED,Hanoi,paid
T1058,C100119,2024-12-08 15:21:00,pay,48.19,0.24,fashion,False,COMPLETED,CanTho,organic
T720,C100076,2024-12-08 15:50:00,pay,13.32,0.07,transport,True,COMPLETED,Hanoi,paid
T4159,C100435,2024-12-08 17:56:00,pay,12.78,0.06,entertainment,True,COMPLETED,Hanoi,paid
T1613,C100179,2024-12-08 18:13:00,invest,34.5,0.02,fashion,False,COMPLETED,HCMC,paid
T4738,C100505,2024-12-08 18:39:00,transfer,9.61,0.02,food_delivery,False,COMPLETED,HCMC,organic
T3890,C100405,2024-12-08 19:22:00,pay,108.0,0.54,other,False,COMPLETED,HCMC,campaign
T3350,C100354,2024-12-08 20:13:00,invest,49.73,0.02,education,False,COMPLETED,HCMC,paid
T4284,C100451,2024-12-09 09:03:00,transfer,70.04,0.14,health,False,COMPLETED,Hanoi,organic
T4181,C100437,2024-12-09 09:05:00,transfer,62.49,0.12,utilities,True,COMPLETED,DaNang,organic
T3108,C100330,2024-12-09 11:46:00,transfer,92.11,0.18,electronics,False,COMPLETED,CanTho,paid
T340,C100037,2024-12-09 12:14:00,pay,60.15,0.3,fashion,False,COMPLETED,DaNang,paid
T4963,C100531,2024-12-09 12:17:00,savings,102.76,0.0,transport,False,COMPLETED,DaNang,organic
T4088,C100425,2024-12-09 13:54:00,pay,24.53,0.12,entertainment,True,COMPLETED,HCMC,organic
T1104,C100121,2024-12-09 13:58:00,pay,7.35,0.04,education,False,COMPLETED,HCMC,organic
T4097,C100425,2024-12-09 14:05:00,savings,27.33,0.0,health,False,COMPLETED,HCMC,organic
T24,C100008,2024-12-09 14:24:00,transfer,18.72,0.04,other,False,FAILED,Hanoi,organic
T4765,C100512,2024-12-09 15:09:00,transfer,54.36,0.11,utilities,False,COMPLETED,HCMC,campaign
T4187,C100437,2024-12-09 15:46:00,topup,4.97,0.0,fashion,False,FAILED,DaNang,organic
T3549,C100374,2024-12-09 19:18:00,pay,45.91,0.23,food_delivery,True,FAILED,Hanoi,referral
T4900,C100526,2024-12-09 19:52:00,transfer,21.27,0.04,electronics,False,COMPLETED,HCMC,paid
T862,C100093,2024-12-09 20:01:00,pay,12.79,0.06,education,True,COMPLETED,Hanoi,organic
T2453,C100270,2024-12-09 20:22:00,bill_pay,31.84,0.1,other,False,COMPLETED,Hanoi,organic
T3661,C100386,2024-12-09 20:40:00,transfer,65.83,0.13,food_delivery,False,COMPLETED,HCMC,organic
T430,C100043,2024-12-10 09:06:00,transfer,22.83,0.05,entertainment,False,COMPLETED,DaNang,paid
T3200,C100340,2024-12-10 11:37:00,transfer,153.25,0.31,food_delivery,False,COMPLETED,HCMC,organic
T2753,C100297,2024-12-10 11:41:00,pay,26.13,0.13,entertainment,False,COMPLETED,HCMC,referral
T3512,C100369,2024-12-10 12:22:00,pay,16.43,0.08,transport,False,COMPLETED,HCMC,paid
T2878,C100308,2024-12-10 13:39:00,pay,21.14,0.11,food_delivery,False,COMPLETED,HCMC,paid
T4721,C100503,2024-12-10 13:41:00,pay,51.98,0.26,transport,False,COMPLETED,Hanoi,organic
T4901,C100526,2024-12-10 14:11:00,bill_pay,10.98,0.03,food_delivery,False,COMPLETED,HCMC,paid
T2933,C100310,2024-12-10 14:41:00,savings,19.92,0.0,transport,False,COMPLETED,HCMC,paid
T4661,C100497,2024-12-10 15:13:00,transfer,29.73,0.06,other,False,COMPLETED,HaiPhong,organic
T1401,C100161,2024-12-10 17:00:00,transfer,29.47,0.06,health,False,COMPLETED,HCMC,paid
T4207,C100438,2024-12-10 18:44:00,pay,44.83,0.22,transport,False,COMPLETED,HCMC,paid
T706,C100075,2024-12-11 09:43:00,pay,29.5,0.15,health,False,COMPLETED,Hanoi,organic
T715,C100076,2024-12-11 10:23:00,transfer,10.3,0.02,utilities,True,COMPLETED,Hanoi,paid
T2860,C100307,2024-12-11 11:16:00,transfer,42.05,0.08,groceries,True,COMPLETED,HCMC,organic
T4228,C100440,2024-12-11 12:40:00,transfer,17.67,0.04,transport,False,COMPLETED,CanTho,campaign
T2464,C100271,2024-12-11 14:00:00,transfer,77.86,0.16,utilities,False,COMPLETED,HCMC,paid
T3737,C100391,2024-12-11 15:44:00,savings,36.47,0.0,utilities,False,COMPLETED,HCMC,organic
T5118,C100548,2024-12-11 17:54:00,transfer,62.71,0.13,utilities,False,COMPLETED,Hanoi,referral
T1905,C100212,2024-12-11 19:04:00,pay,16.57,0.08,groceries,False,COMPLETED,HCMC,organic
T3548,C100374,2024-12-11 20:44:00,pay,28.89,0.14,education,False,COMPLETED,Hanoi,referral
T782,C100085,2024-12-12 09:26:00,transfer,28.19,0.06,transport,False,COMPLETED,HCMC,organic
