order_date,order_id,pickup_district,dropoff_district,distance,parent_service_id,hour,service,pooling_internal,total_pooling,region,label,driver_fee,first_pooling,last_pooling,cod,partner_fee,buoi,weekday_number,demand
7/19/2025,2552DERD,Quận 5,Quận Gò Vấp,13.8,SGN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,SGN,INTERNAL,36958.29,13,13,0,35000,morning,7,31
7/19/2025,25FRUJAG,Quận Gò Vấp,Huyện Bình Chánh,22.29,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,40076,75,75,259000,36000,morning,7,96
7/19/2025,25N2E4A9,Quận 9,Quận Thủ Đức,10.55,SGN-POOL,11,SAMEPRICE,0,1,SGN,POOL,48000,90,90,0,26000,morning,7,34
7/19/2025,25EG31HF,Quận 2,Quận 9,8.19,SGN-SAMEDAY-INTERNAL,16,SAMEDAY,1,1,SGN,INTERNAL,31699.17,9,9,0,27000,afternoon,7,10
7/19/2025,251YOLBY,Quận 2,Quận Bình Thạnh,10.3,SGN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,SGN,INTERNAL,35305.14,25,25,329000,35000,afternoon,7,18
7/19/2025,25HF3759,Quận Tân Bình,Quận 7,14.55,SGN-SAMEDAY-INTERNAL,8,SAMEPRICE,1,1,SGN,INTERNAL,29778.4,6,6,0,25000,morning,7,68
7/19/2025,25Y7AXZZ,Quận 8,Quận Phú Nhuận,8.22,SGN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,SGN,INTERNAL,25444,10,10,0,26000,afternoon,7,36
7/19/2025,25QD140Y,Quận 6,Quận Tân Bình,11.55,SGN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,SGN,INTERNAL,34340.44,13,13,0,35000,morning,7,18
7/19/2025,25G3XUOC,Quận Thủ Đức,Quận 9,8.14,SGN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,SGN,INTERNAL,30706,11,11,0,26000,afternoon,7,48
7/19/2025,25AAIBS0,Quận 3,Quận 2,8.89,SGN-SAMEDAY-INTERNAL,10,SAMEPRICE,1,1,SGN,INTERNAL,25735.5,21,21,425000,26000,morning,7,20
7/19/2025,25U9W24T,Quận Tân Phú,Quận Gò Vấp,8.35,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,25148,0,0,0,26000,afternoon,7,54
7/19/2025,25P4H8HM,Quận Gò Vấp,Quận 10,8.18,SGN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,SGN,INTERNAL,30759.43,9,9,0,27000,afternoon,7,96
7/19/2025,251RDXCE,Quận Gò Vấp,Quận 5,11.52,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,24400.89,7,7,0,26000,morning,7,91
7/19/2025,25LL60PZ,Quận 3,Quận 9,15.11,SGN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,SGN,INTERNAL,40686.29,35,35,0,40000,afternoon,7,30
7/19/2025,25UAMQC0,Quận 3,Quận 9,14.3,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,38878.67,4,4,0,32000,morning,7,23
7/19/2025,256LDA6A,Quận 3,Quận Thủ Đức,9.27,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,25513,6,6,0,24000,morning,7,23
7/19/2025,25O6YM09,Quận 9,Quận 12,28.51,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,59589.71,26,26,0,60000,afternoon,7,27
7/19/2025,25JZGKXF,Quận Bình Thạnh,Quận 5,6.16,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,26533,5,5,67000,25000,morning,7,53
7/19/2025,25BMCFBX,Quận Bình Thạnh,Quận Gò Vấp,6.44,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,25100.5,25,25,70000,25000,morning,7,53
7/19/2025,25HQVHAQ,Quận 12,Quận 5,18.95,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,42567.33,3,3,120000,39000,morning,7,102
7/19/2025,25L3WZBJ,Quận Tân Phú,Quận 7,11.88,SGN-SAMEDAY-INTERNAL,15,SAMEDAY,2,2,SGN,INTERNAL,36180,4,63,998000,35000,afternoon,7,42
7/19/2025,251Y4R3O,Quận 12,Quận 5,17.08,SGN-SAMEDAY-INTERNAL,16,SAMEDAY,1,1,SGN,INTERNAL,39588.57,11,11,0,40000,afternoon,7,23
7/19/2025,25A7ZAZJ,Quận 12,Quận Tân Bình,9.52,SGN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,SGN,INTERNAL,23645.2,5,5,160000,27000,afternoon,7,99
7/19/2025,25H1SPGM,Quận 12,Quận Tân Bình,9.52,SGN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,SGN,INTERNAL,26474.86,16,16,270000,25000,morning,7,69
7/19/2025,25GUBNPN,Huyện Hóc Môn,Huyện Bình Chánh,20.4,SGN-SAMEDAY-INTERNAL,10,SAMEPRICE,1,2,SGN,INTERNAL,36279.33,0,77,0,28000,morning,7,42
7/19/2025,25RM4KC1,Quận 11,Quận Bình Thạnh,11,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,27753.14,41,41,0,25000,morning,7,16
7/19/2025,25VWJN9V,Quận 10,Quận 12,15.02,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,25189.5,30,30,800000,25000,morning,7,20
7/19/2025,25SM4UA8,Quận 11,Quận Thủ Đức,17.27,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,42407.33,11,11,0,39000,morning,7,16
7/19/2025,25OURTN6,Quận 11,Quận 7,8.21,SGN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,SGN,INTERNAL,27990.86,16,36,0,25000,morning,7,21
7/19/2025,25NH9ZDL,Quận 11,Quận Phú Nhuận,6.06,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,25340.44,36,36,233000,25000,morning,7,8
7/19/2025,25N9PH5F,Huyện Bình Chánh,Quận 7,23.02,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,40869.71,2,2,300000,39000,morning,7,34
7/19/2025,259DPOK5,Quận Gò Vấp,Quận 9,15.3,SGN-SAMEDAY-INTERNAL,7,SAMEDAY,1,1,SGN,INTERNAL,38603.43,63,63,0,39000,morning,7,42
7/19/2025,251G2GFL,Quận Tân Bình,Huyện Hóc Môn,12.77,SGN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,SGN,INTERNAL,34127.43,6,21,0,33000,morning,7,61
7/19/2025,2569WTVI,Quận Tân Bình,Quận Bình Tân,6.34,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,22896,0,0,0,25000,morning,7,68
7/19/2025,25Q5938K,Quận 10,Quận 7,8.11,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,29470,25,25,0,25000,morning,7,35
7/19/2025,25PQT6MN,Quận 3,Quận 9,15.14,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,31878.67,5,5,0,26000,morning,7,23
7/19/2025,2520AHCX,Quận Phú Nhuận,Quận Thủ Đức,10.12,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,27726.86,0,0,555000,25000,morning,7,16
7/19/2025,25GLTNKA,Quận Gò Vấp,Quận Bình Tân,8.75,SGN-SAMEDAY-INTERNAL,8,SAMEPRICE,1,1,SGN,INTERNAL,27211.5,27,27,0,25000,morning,7,102
7/19/2025,25WLEDAD,Quận Tân Bình,Quận 4,10.3,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,32146,17,17,790000,32000,morning,7,65
7/19/2025,25X5IGC6,Quận Tân Bình,Quận Bình Thạnh,6.73,SGN-SAMEDAY-INTERNAL,14,SAMEDAY,2,2,SGN,INTERNAL,36062,3,32,0,27000,afternoon,7,40
7/19/2025,25HJCDMG,Quận 2,Quận 7,10.88,SGN-SAMEDAY-INTERNAL,8,SAMEPRICE,1,1,SGN,INTERNAL,27850,12,12,0,26000,morning,7,22
7/19/2025,25KHXA8V,Quận Thủ Đức,Quận 2,12.92,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,28974.29,61,61,0,26000,morning,7,49
7/19/2025,25X4QVVT,Quận 6,Quận 1,6.76,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,28971.43,33,33,0,26000,morning,7,26
7/19/2025,25GJWG4T,Quận Tân Phú,Quận 5,5.64,SGN-SAMEDAY-INTERNAL,15,SAMEPRICE,2,2,SGN,INTERNAL,28244,1,46,180000,26000,afternoon,7,42
7/19/2025,25QL2A4H,Quận 6,Huyện Bình Chánh,9.12,SGN-SAMEDAY-INTERNAL,7,SAMEDAY,1,1,SGN,INTERNAL,40929.6,77,77,0,25000,morning,7,10
7/19/2025,25OC6KBY,Quận Tân Phú,Quận 9,27.57,SGN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,SGN,INTERNAL,58429.33,2,2,0,57000,afternoon,7,47
7/19/2025,256CEH6O,Quận Bình Thạnh,Huyện Bình Chánh,22.04,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,30646.8,2,2,0,35000,morning,7,64
7/19/2025,2520E9F0,Quận Tân Bình,Quận 4,9.13,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,28135,51,51,0,26000,afternoon,7,40
7/19/2025,256UYIYV,Quận Thủ Đức,Quận 7,23.2,SGN-POOL,9,SAMEPRICE,0,1,SGN,POOL,103000,91,91,0,39000,morning,7,45
7/19/2025,253SXJVF,Quận Bình Tân,Quận Gò Vấp,10.41,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,26172,6,6,0,25000,morning,7,84
7/19/2025,25W5E51H,Quận Bình Thạnh,Quận Tân Bình,8.62,SGN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,SGN,INTERNAL,29186.86,7,7,0,26000,afternoon,7,59
7/19/2025,25Z5RAVX,Quận 9,Quận Tân Phú,19.94,SGN-SAMEDAY-INTERNAL,7,SAMEPRICE,1,1,SGN,INTERNAL,32348.67,59,59,180000,25000,morning,7,25
7/19/2025,25BRMMUL,Quận 9,Quận 12,17.22,SGN-POOL,13,SAMEPRICE,0,1,SGN,POOL,77000,94,94,320000,25000,afternoon,7,29
7/19/2025,25L7WSC0,Quận 9,Quận 2,8.29,SGN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,SGN,INTERNAL,28486,75,75,300000,25000,afternoon,7,29
7/19/2025,25QAG4B9,Quận 9,Quận Thủ Đức,8.52,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,29006.86,63,63,260000,24000,morning,7,36
7/19/2025,25OLQ14I,Quận 9,Quận Bình Tân,23.9,SGN-SAMEDAY-INTERNAL,7,SAMEPRICE,1,1,SGN,INTERNAL,45055.17,59,59,360000,41000,morning,7,25
7/19/2025,25G92STS,Quận Tân Phú,Quận 3,6.72,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,23798.22,24,24,0,25000,morning,7,76
7/19/2025,25QYG5YC,Quận 8,Quận 1,12.35,SGN-POOL,16,SAMEDAY,0,1,SGN,POOL,56000,75,75,728000,34000,afternoon,7,11
7/19/2025,258ZY4W8,Quận Bình Tân,Quận Phú Nhuận,10.09,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,30436.8,7,7,0,33000,morning,7,84
7/19/2025,25HXG9Y3,Quận Bình Tân,Quận Gò Vấp,15.18,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,38353.33,5,5,0,39000,morning,7,84
7/19/2025,25ZL0RE2,Quận Tân Bình,Quận 5,7.12,SGN-SAMEDAY-INTERNAL,8,SAMEPRICE,1,1,SGN,INTERNAL,23204,52,52,0,25000,morning,7,68
7/19/2025,2526RKJA,Quận Tân Bình,Quận 9,24.69,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,45857.14,3,3,0,45000,morning,7,61
7/19/2025,25JUOIH2,Quận 3,Quận 2,11.79,SGN-SAMEDAY-INTERNAL,10,SAMEPRICE,2,2,SGN,INTERNAL,26728,9,23,0,26000,morning,7,20
7/19/2025,25W60OSQ,Quận 8,Quận Thủ Đức,18.36,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,24939.11,2,2,0,25000,morning,7,43
7/19/2025,25TDJ77M,Quận Tân Phú,Quận 12,9.59,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,25648,4,4,0,25000,morning,7,76
7/19/2025,2588MMLJ,Quận 10,Quận 12,9.23,SGN-SAMEDAY-INTERNAL,10,SAMEPRICE,3,3,SGN,INTERNAL,28650,0,42,0,26000,morning,7,35
7/19/2025,25GTQ02G,Quận 7,Quận Tân Phú,20.41,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,31121.14,19,19,0,28000,morning,7,44
7/19/2025,25HIL2X1,Quận Tân Phú,Quận Phú Nhuận,7.45,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,23798.22,34,34,0,25000,morning,7,67
7/19/2025,254C59AD,Quận 1,Quận Gò Vấp,11.8,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,28599.38,0,0,0,25000,afternoon,7,16
7/19/2025,251KVA4E,Quận 12,Quận Gò Vấp,6.96,SGN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,SGN,INTERNAL,33058.67,6,6,0,26000,morning,7,67
7/19/2025,25KUVOT3,Quận Gò Vấp,Quận Bình Tân,14.13,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,25325.5,0,0,0,25000,afternoon,7,96
7/19/2025,25YDFEWP,Quận Gò Vấp,Quận 8,17.35,SGN-SAMEDAY-INTERNAL,10,SAMEPRICE,2,2,SGN,INTERNAL,27397.5,0,5,0,25000,morning,7,109
7/19/2025,25HXRKH5,Quận Tân Phú,Quận Gò Vấp,7.34,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,SGN,INTERNAL,25003.43,0,0,0,24000,morning,7,76
7/19/2025,25Y4X07Y,Quận Gò Vấp,Quận 1,13.02,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,26079.56,18,18,200000,25000,morning,7,91
7/19/2025,25JRFCVS,Quận Gò Vấp,Quận Bình Tân,16.57,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,26601.14,4,4,815000,25000,afternoon,7,96
7/19/2025,25X4LH17,Quận 12,Quận 9,21.03,SGN-POOL,9,SAMEPRICE,1,2,SGN,POOL,94000,91,104,0,31000,morning,7,114
7/19/2025,25AI7GL7,Quận 9,Quận 3,17.9,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,31834.67,84,84,0,26000,morning,7,34
7/19/2025,250CBPCO,Quận 9,Quận Thủ Đức,10.66,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,30006.86,11,11,0,26000,morning,7,36
7/19/2025,25UC3V7U,Quận Thủ Đức,Quận Bình Thạnh,9.46,SGN-POOL,8,SAMEDAY,0,1,SGN,POOL,44000,75,75,0,25000,morning,7,77
7/19/2025,2542F3MH,Huyện Bình Chánh,Quận Bình Tân,10.19,SGN-POOL,10,SAMEPRICE,3,4,SGN,POOL,47000,9,92,0,25000,morning,7,42
7/19/2025,2540EKC1,Quận 3,Quận Bình Tân,11.58,SGN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,SGN,INTERNAL,33309.33,82,82,0,26000,afternoon,7,13
7/19/2025,252RWZQC,Quận Bình Tân,Quận Gò Vấp,13.58,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,30689.6,39,39,1000000,25000,afternoon,7,75
7/19/2025,25P9P9QF,Quận Bình Tân,Quận Gò Vấp,12.39,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,25344.88,3,3,0,25000,morning,7,83
7/19/2025,257GS5UM,Quận Bình Tân,Quận 12,10.79,SGN-SAMEDAY-INTERNAL,7,SAMEDAY,1,1,SGN,INTERNAL,32735,33,33,199000,32000,morning,7,34
7/19/2025,25CLWJ76,Quận Bình Tân,Huyện Bình Chánh,15.9,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,SGN,INTERNAL,41990.86,24,44,0,38000,morning,7,83
7/19/2025,25ILKF68,Quận Thủ Đức,Quận Thủ Đức,5.66,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,25716.89,0,0,0,26000,morning,7,45
7/19/2025,25W91P5J,Quận 8,Quận Bình Thạnh,7.78,SGN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,SGN,INTERNAL,25694.88,34,34,0,25000,morning,7,25
7/19/2025,25I502K4,Quận 4,Quận 11,6.64,SGN-POOL,10,SAMEDAY,1,2,SGN,POOL,32000,9,76,0,25000,morning,7,15
7/19/2025,2557ERAG,Quận 5,Quận 9,18.78,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,29310.86,7,7,300000,26000,morning,7,31
7/19/2025,25A479TL,Quận 9,Quận 12,19.94,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,31652,89,89,0,26000,afternoon,7,27
7/19/2025,25Y7BVJI,Quận Bình Tân,Quận Thủ Đức,18.94,SGN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,SGN,INTERNAL,43043,7,7,450000,41000,morning,7,98
7/19/2025,251AB0ZY,Quận Bình Tân,Quận Tân Phú,6.07,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,SGN,INTERNAL,25156.89,11,42,660000,25000,morning,7,83
7/19/2025,25VIAOF6,Quận Bình Tân,Quận Tân Phú,6.81,SGN-POOL,15,SAMEDAY,1,2,SGN,POOL,32000,0,75,110000,27000,afternoon,7,62
7/19/2025,255D44P3,Quận Bình Tân,Quận Thủ Đức,19.63,SGN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,SGN,INTERNAL,28349.71,5,5,0,26000,afternoon,7,62
7/19/2025,25RMUIEC,Quận Tân Bình,Huyện Bình Chánh,13.47,SGN-SAMEDAY-INTERNAL,16,SAMEDAY,1,1,SGN,INTERNAL,36903.43,3,3,0,35000,afternoon,7,12
7/19/2025,25XGY5O7,Quận 10,Quận Gò Vấp,11.25,SGN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,SGN,INTERNAL,33110.56,9,9,208000,34000,afternoon,7,29
7/19/2025,25QTH8IL,Quận 10,Quận Bình Tân,10.05,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,25321.5,27,27,0,26000,afternoon,7,23
7/19/2025,25C3MU98,Quận 1,Quận Tân Phú,9.88,SGN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,SGN,INTERNAL,29488.67,13,13,0,27000,afternoon,7,18
7/19/2025,25QQIUTY,Quận Bình Thạnh,Quận 7,13.15,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,26710,60,60,0,26000,afternoon,7,59
7/19/2025,25R86MLK,Quận 12,Quận Bình Tân,12.57,SGN-SAMEDAY-INTERNAL,7,SAMEDAY,1,1,SGN,INTERNAL,40348,69,69,340000,33000,morning,7,37
7/19/2025,25MTWMFT,Quận 12,Quận Bình Tân,18.04,SGN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,SGN,INTERNAL,40348,70,70,347000,38000,morning,7,69
7/19/2025,25AVZKQY,Quận 12,Quận Tân Bình,11.98,SGN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,SGN,INTERNAL,34348,47,72,355000,32000,morning,7,102
7/19/2025,25MRDPBP,Quận 12,Quận Bình Tân,23.75,SGN-SAMEDAY-INTERNAL,7,SAMEPRICE,1,1,SGN,INTERNAL,41455.43,74,74,130000,40000,morning,7,37
7/19/2025,25AZ0HBJ,Quận 3,Quận 2,10.52,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,25037.78,15,15,0,25000,morning,7,25
7/19/2025,25FEUFRZ,Quận Phú Nhuận,Quận 2,10.36,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,25037.78,15,15,0,25000,morning,7,41
7/19/2025,25NP7R8S,Quận Bình Thạnh,Quận 2,9.57,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,29898.86,69,69,0,25000,morning,7,64
7/19/2025,25UUZ5R5,Quận Phú Nhuận,Quận 7,11.68,SGN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,SGN,INTERNAL,34308,3,3,0,34000,afternoon,7,22
7/19/2025,258V2R6E,Huyện Bình Chánh,Quận 8,15.16,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,26110,10,10,0,26000,morning,7,34
7/19/2025,25L0IM0Z,Huyện Bình Chánh,Quận Thủ Đức,22.61,SGN-SAMEDAY-INTERNAL,13,SAMEPRICE,1,1,SGN,INTERNAL,47777.6,70,70,0,37000,afternoon,7,34
7/19/2025,25D64VRV,Quận 7,Quận 2,12.01,SGN-POOL,11,SAMEPRICE,0,1,SGN,POOL,55000,91,91,0,26000,morning,7,45
7/19/2025,259LPTQZ,Quận Thủ Đức,Quận 7,17.81,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,43962,57,57,0,38000,morning,7,77
7/19/2025,25EOSB43,Quận 1,Quận Thủ Đức,12.61,SGN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,SGN,INTERNAL,35307.43,35,35,0,35000,afternoon,7,18
7/19/2025,253M60MZ,Quận Bình Thạnh,Quận 3,6.92,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,30563.33,10,10,821000,26000,morning,7,64
7/19/2025,25MAC64O,Quận Bình Thạnh,Quận Bình Tân,18.62,SGN-SAMEDAY-INTERNAL,11,SAMEPRICE,1,1,SGN,INTERNAL,26679.11,16,16,0,26000,morning,7,64
7/19/2025,25Y0KE8P,Quận 7,Quận 1,7.1,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,26275.86,0,0,867000,25000,morning,7,73
7/19/2025,25KTXIN4,Quận 7,Quận Bình Tân,14.67,SGN-SAMEDAY-INTERNAL,15,SAMEDAY,1,1,SGN,INTERNAL,34321.5,10,10,0,35000,afternoon,7,32
7/19/2025,25AX863R,Quận Gò Vấp,Huyện Bình Chánh,16.04,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,44638.5,7,7,450000,39000,morning,7,96
7/19/2025,25HMWQXX,Quận Tân Bình,Huyện Bình Chánh,18.37,SGN-POOL,9,SAMEPRICE,0,1,SGN,POOL,82000,93,93,450000,26000,morning,7,81
7/19/2025,25A8YW83,Quận Tân Bình,Quận 2,16.76,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,23888.89,14,14,0,26000,morning,7,81
7/19/2025,254WM03Z,Quận 1,Quận 9,15.13,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,40617.71,8,8,508000,39000,morning,7,16
7/19/2025,25FO4WGO,Quận 6,Quận Bình Tân,8.23,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,31189.6,44,44,220000,24000,morning,7,16
7/19/2025,25H5TTUK,Quận Gò Vấp,Quận 5,13.67,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,33477,8,8,0,33000,morning,7,96
7/19/2025,25NIQCRT,Quận 10,Quận 12,14.49,SGN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,SGN,INTERNAL,35761.57,15,15,153000,32000,morning,7,15
7/19/2025,25027XZZ,Quận 10,Quận Bình Tân,7.64,SGN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,SGN,INTERNAL,30278.29,1,1,195000,24000,morning,7,32
7/19/2025,257X8Z6T,Quận Phú Nhuận,Quận Bình Tân,9.74,SGN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,SGN,INTERNAL,27043,3,3,0,25000,morning,7,41
7/19/2025,25QZZ0LY,Quận 7,Quận 1,9.59,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,28765.71,6,6,0,26000,afternoon,7,44
7/19/2025,25BFQPDK,Quận 7,Quận Bình Tân,18.52,SGN-SAMEDAY-INTERNAL,14,SAMEPRICE,1,1,SGN,INTERNAL,28765.71,3,3,0,26000,afternoon,7,44
7/19/2025,25KMMGX5,Quận Tân Phú,Quận 7,14.2,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,25146,22,22,0,25000,morning,7,67
7/19/2025,252BIZHB,Quận 7,Quận 8,8.12,SGN-POOL,10,SAMEDAY,1,2,SGN,POOL,38000,63,81,0,24000,morning,7,40
7/19/2025,25M3TGLY,Quận 7,Quận Tân Phú,14.37,SGN-SAMEDAY-INTERNAL,9,SAMEPRICE,1,1,SGN,INTERNAL,32091.33,23,23,0,25000,morning,7,73
7/19/2025,259OWX5Z,Quận 3,Huyện Hóc Môn,14.21,SGN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,SGN,INTERNAL,33872.5,6,6,420000,35000,afternoon,7,30
7/19/2025,25HU2W0I,Quận Tân Phú,Huyện Bình Chánh,13,SGN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,SGN,INTERNAL,33889.6,5,5,180000,25000,afternoon,7,42
7/19/2025,25C9H24Q,Quận Tân Phú,Quận Gò Vấp,11.13,SGN-SAMEDAY-INTERNAL,15,SAMEPRICE,1,1,SGN,INTERNAL,26128,17,17,455000,25000,afternoon,7,42
7/19/2025,25JVETKZ,Quận Tân Phú,Quận 2,16.58,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,25827.86,38,38,400000,25000,morning,7,61
7/19/2025,25RELSDL,Quận Tân Phú,Quận 4,12.01,SGN-POOL,13,SAMEPRICE,1,2,SGN,POOL,55000,52,94,235000,25000,afternoon,7,47
7/19/2025,25T5HKT9,Quận Tân Phú,Quận 4,10.23,SGN-SAMEDAY-INTERNAL,10,SAMEPRICE,1,1,SGN,INTERNAL,27174.5,16,16,450000,25000,morning,7,76
7/19/2025,25YSZTCB,Quận Tân Phú,Quận Gò Vấp,13.98,SGN-SAMEDAY-INTERNAL,12,SAMEPRICE,1,1,SGN,INTERNAL,26961.5,20,20,240000,25000,morning,7,61
7/19/2025,255RFWTH,Quận Tân Phú,Quận 12,18.85,SGN-POOL,13,SAMEPRICE,2,3,SGN,POOL,84000,68,96,240000,25000,afternoon,7,47
